Date,Price
16-Jul-13,99.09
17-Jul-13,99.58
18-Jul-13,100.42
19-Jul-13,100.65
22-Jul-13,99.67
23-Jul-13,99.43
24-Jul-13,100.25
25-Jul-13,99.3
26-Jul-13,98.28
29-Jul-13,97.95
30-Jul-13,98.03
31-Jul-13,97.88
1-Aug-13,99.55
2-Aug-13,98.97
5-Aug-13,98.31
6-Aug-13,97.75
7-Aug-13,96.33
8-Aug-13,96.73
9-Aug-13,96.22
12-Aug-13,96.91
13-Aug-13,98.2
14-Aug-13,98.14
15-Aug-13,97.37
16-Aug-13,97.53
19-Aug-13,97.56
20-Aug-13,97.28
21-Aug-13,97.67
22-Aug-13,98.73
23-Aug-13,98.75
26-Aug-13,98.51
27-Aug-13,97.03
28-Aug-13,97.64
29-Aug-13,98.35
30-Aug-13,98.17
2-Sep-13,99.33
3-Sep-13,99.58
4-Sep-13,99.76
5-Sep-13,100.12
6-Sep-13,99.11
9-Sep-13,99.58
10-Sep-13,100.41
11-Sep-13,99.88
12-Sep-13,99.55
13-Sep-13,99.36
16-Sep-13,99.08
17-Sep-13,99.12
18-Sep-13,97.94
19-Sep-13,99.45
20-Sep-13,99.31
23-Sep-13,98.84
24-Sep-13,98.73
25-Sep-13,98.44
26-Sep-13,98.99
27-Sep-13,98.26
30-Sep-13,98.23
1-Oct-13,98
2-Oct-13,97.36
3-Oct-13,97.27
4-Oct-13,97.47
7-Oct-13,96.71
8-Oct-13,96.88
9-Oct-13,97.34
10-Oct-13,98.16
11-Oct-13,98.58
14-Oct-13,98.58
15-Oct-13,98.17
16-Oct-13,98.77
17-Oct-13,97.91
18-Oct-13,97.73
21-Oct-13,98.19
22-Oct-13,98.14
23-Oct-13,97.38
24-Oct-13,97.28
25-Oct-13,97.42
28-Oct-13,97.68
29-Oct-13,98.19
30-Oct-13,98.51
31-Oct-13,98.36
1-Nov-13,98.69
4-Nov-13,98.61
5-Nov-13,98.5
6-Nov-13,98.66
7-Nov-13,98.09
8-Nov-13,99.08
11-Nov-13,99.16
12-Nov-13,99.64
13-Nov-13,99.25
14-Nov-13,100.02
15-Nov-13,100.19
18-Nov-13,100
19-Nov-13,100.15
20-Nov-13,100.03
21-Nov-13,101.16
22-Nov-13,101.28
25-Nov-13,101.68
26-Nov-13,101.3
27-Nov-13,102.17
28-Nov-13,102.32
29-Nov-13,102.44
2-Dec-13,102.95
3-Dec-13,102.52
4-Dec-13,102.36
5-Dec-13,101.78
6-Dec-13,102.91
9-Dec-13,103.28
10-Dec-13,102.84
11-Dec-13,102.44
12-Dec-13,103.38
13-Dec-13,103.22
16-Dec-13,103.03
17-Dec-13,102.67
18-Dec-13,104.28
19-Dec-13,104.25
20-Dec-13,104.08
23-Dec-13,104.11
24-Dec-13,104.36
25-Dec-13,104.38
26-Dec-13,104.81
27-Dec-13,105.17
30-Dec-13,105.16
31-Dec-13,105.31
1-Jan-14,105.25
2-Jan-14,104.77
3-Jan-14,104.86
6-Jan-14,104.22
7-Jan-14,104.62
8-Jan-14,104.86
9-Jan-14,104.83
10-Jan-14,104.15
13-Jan-14,103
14-Jan-14,104.22
15-Jan-14,104.56
16-Jan-14,104.36
17-Jan-14,104.31
20-Jan-14,104.18
21-Jan-14,104.32
22-Jan-14,104.52
23-Jan-14,103.27
24-Jan-14,102.3
27-Jan-14,102.55
28-Jan-14,102.97
29-Jan-14,102.3
30-Jan-14,102.72
31-Jan-14,102.03
3-Feb-14,100.99
4-Feb-14,101.65
5-Feb-14,101.44
6-Feb-14,102.11
7-Feb-14,102.34
10-Feb-14,102.25
11-Feb-14,102.64
12-Feb-14,102.53
13-Feb-14,102.17
14-Feb-14,101.8
17-Feb-14,101.94
18-Feb-14,102.37
19-Feb-14,102.33
20-Feb-14,102.27
21-Feb-14,102.53
24-Feb-14,102.5
25-Feb-14,102.23
26-Feb-14,102.38
27-Feb-14,102.13
28-Feb-14,101.81
3-Mar-14,101.45
4-Mar-14,102.21
5-Mar-14,102.31
6-Mar-14,103.07
7-Mar-14,103.28
10-Mar-14,103.27
11-Mar-14,103.02
12-Mar-14,102.77
13-Mar-14,101.84
14-Mar-14,101.36
17-Mar-14,101.77
18-Mar-14,101.44
19-Mar-14,102.34
20-Mar-14,102.4
21-Mar-14,102.27
24-Mar-14,102.25
25-Mar-14,102.27
26-Mar-14,102.05
27-Mar-14,102.17
28-Mar-14,102.81
31-Mar-14,103.22
1-Apr-14,103.64
2-Apr-14,103.88
3-Apr-14,103.92
4-Apr-14,103.28
7-Apr-14,103.11
8-Apr-14,101.81
9-Apr-14,101.98
10-Apr-14,101.53
11-Apr-14,101.61
14-Apr-14,101.84
15-Apr-14,101.93
16-Apr-14,102.23
17-Apr-14,102.39
18-Apr-14,102.42
21-Apr-14,102.62
22-Apr-14,102.62
23-Apr-14,102.54
24-Apr-14,102.32
25-Apr-14,102.17
28-Apr-14,102.5
29-Apr-14,102.64
30-Apr-14,102.26
1-May-14,102.34
2-May-14,102.19
5-May-14,102.14
6-May-14,101.69
7-May-14,101.92
8-May-14,101.66
9-May-14,101.86
12-May-14,102.12
13-May-14,102.26
14-May-14,101.89
15-May-14,101.58
16-May-14,101.52
19-May-14,101.51
20-May-14,101.33
21-May-14,101.38
22-May-14,101.73
23-May-14,101.97
26-May-14,101.95
27-May-14,101.99
28-May-14,101.84
29-May-14,101.8
30-May-14,101.78
2-Jun-14,102.39
3-Jun-14,102.5
4-Jun-14,102.75
5-Jun-14,102.39
6-Jun-14,102.48
9-Jun-14,102.53
10-Jun-14,102.36
11-Jun-14,102.08
12-Jun-14,101.72
13-Jun-14,102.07
16-Jun-14,101.84
17-Jun-14,102.14
18-Jun-14,101.92
19-Jun-14,101.94
20-Jun-14,102.08
23-Jun-14,101.95
24-Jun-14,101.97
25-Jun-14,101.88
26-Jun-14,101.73
27-Jun-14,101.38
30-Jun-14,101.33
1-Jul-14,101.53
2-Jul-14,101.79
3-Jul-14,102.19
4-Jul-14,102.12
7-Jul-14,101.84
8-Jul-14,101.58
9-Jul-14,101.64
10-Jul-14,101.33
11-Jul-14,101.38
14-Jul-14,101.55
15-Jul-14,101.69
16-Jul-14,101.68
17-Jul-14,101.17
18-Jul-14,101.33
21-Jul-14,101.4
22-Jul-14,101.47
23-Jul-14,101.48
24-Jul-14,101.81
25-Jul-14,101.84
28-Jul-14,101.86
29-Jul-14,102.13
30-Jul-14,102.8
31-Jul-14,102.8
1-Aug-14,102.63
4-Aug-14,102.59
5-Aug-14,102.59
6-Aug-14,102.11
7-Aug-14,102.11
8-Aug-14,102.06
11-Aug-14,102.19
12-Aug-14,102.26
13-Aug-14,102.43
14-Aug-14,102.44
15-Aug-14,102.36
18-Aug-14,102.57
19-Aug-14,102.91
20-Aug-14,103.75
21-Aug-14,103.83
22-Aug-14,103.94
25-Aug-14,104.06
26-Aug-14,104.07
27-Aug-14,103.86
28-Aug-14,103.72
29-Aug-14,104.08
1-Sep-14,104.36
2-Sep-14,105.08
3-Sep-14,104.81
4-Sep-14,105.27
5-Sep-14,105.1
8-Sep-14,106.03
9-Sep-14,106.19
10-Sep-14,106.84
11-Sep-14,107.11
12-Sep-14,107.33
15-Sep-14,107.17
16-Sep-14,107.12
17-Sep-14,108.39
18-Sep-14,108.71
19-Sep-14,109.05
22-Sep-14,108.84
23-Sep-14,108.89
24-Sep-14,109.03
25-Sep-14,108.75
26-Sep-14,109.28
29-Sep-14,109.48
30-Sep-14,109.66
1-Oct-14,108.89
2-Oct-14,108.42
3-Oct-14,109.77
6-Oct-14,108.8
7-Oct-14,108.03
8-Oct-14,108.08
9-Oct-14,107.84
10-Oct-14,107.67
13-Oct-14,106.86
14-Oct-14,107.06
15-Oct-14,105.92
16-Oct-14,106.33
17-Oct-14,106.88
20-Oct-14,106.95
21-Oct-14,107
22-Oct-14,107.14
23-Oct-14,108.27
24-Oct-14,108.16
27-Oct-14,107.81
28-Oct-14,108.16
29-Oct-14,108.89
30-Oct-14,109.21
31-Oct-14,112.33
3-Nov-14,114.05
4-Nov-14,113.6
5-Nov-14,114.64
6-Nov-14,115.21
7-Nov-14,114.54
10-Nov-14,114.86
11-Nov-14,115.78
12-Nov-14,115.48
13-Nov-14,115.75
14-Nov-14,116.28
17-Nov-14,116.65
18-Nov-14,116.87
19-Nov-14,117.98
20-Nov-14,118.22
21-Nov-14,117.81
24-Nov-14,118.28
25-Nov-14,117.97
26-Nov-14,117.73
27-Nov-14,117.7
28-Nov-14,118.64
1-Dec-14,118.39
2-Dec-14,119.22
3-Dec-14,119.8
4-Dec-14,119.78
5-Dec-14,121.42
8-Dec-14,120.69
9-Dec-14,119.69
10-Dec-14,117.81
11-Dec-14,118.67
12-Dec-14,118.8
15-Dec-14,117.83
16-Dec-14,116.41
17-Dec-14,118.66
18-Dec-14,118.83
19-Dec-14,119.5
22-Dec-14,120.06
23-Dec-14,120.69
24-Dec-14,120.5
25-Dec-14,120.1
26-Dec-14,120.41
29-Dec-14,120.67
30-Dec-14,119.48
31-Dec-14,119.69
1-Jan-15,119.79
2-Jan-15,120.5
5-Jan-15,119.64
6-Jan-15,118.41
7-Jan-15,119.25
8-Jan-15,119.66
9-Jan-15,118.53
12-Jan-15,118.35
13-Jan-15,117.93
14-Jan-15,117.33
15-Jan-15,116.17
16-Jan-15,117.64
19-Jan-15,117.57
20-Jan-15,118.81
21-Jan-15,117.95
22-Jan-15,118.49
23-Jan-15,117.78
26-Jan-15,118.46
27-Jan-15,117.87
28-Jan-15,117.55
29-Jan-15,118.29
30-Jan-15,117.45
2-Feb-15,117.59
3-Feb-15,117.57
4-Feb-15,117.28
5-Feb-15,117.53
6-Feb-15,118.98
9-Feb-15,118.64
10-Feb-15,119.43
11-Feb-15,120.47
12-Feb-15,119.11
13-Feb-15,118.75
16-Feb-15,118.48
17-Feb-15,119.25
18-Feb-15,118.79
19-Feb-15,118.94
20-Feb-15,119.03
23-Feb-15,118.81
24-Feb-15,118.98
25-Feb-15,118.86
26-Feb-15,119.42
27-Feb-15,119.54
2-Mar-15,120.13
3-Mar-15,119.73
4-Mar-15,119.68
5-Mar-15,120.15
6-Mar-15,120.84
9-Mar-15,121.16
10-Mar-15,121.14
11-Mar-15,121.45
12-Mar-15,121.3
13-Mar-15,121.39
16-Mar-15,121.33
17-Mar-15,121.36
18-Mar-15,120.11
19-Mar-15,120.8
20-Mar-15,120.03
23-Mar-15,119.73
24-Mar-15,119.75
25-Mar-15,119.5
26-Mar-15,119.2
27-Mar-15,119.14
30-Mar-15,120.08
31-Mar-15,120.14
1-Apr-15,119.77
2-Apr-15,119.72
3-Apr-15,118.97
6-Apr-15,119.53
7-Apr-15,120.28
8-Apr-15,120.14
9-Apr-15,120.59
10-Apr-15,120.22
13-Apr-15,120.14
14-Apr-15,119.39
15-Apr-15,119.15
16-Apr-15,119.01
17-Apr-15,118.92
20-Apr-15,119.2
21-Apr-15,119.67
22-Apr-15,119.92
23-Apr-15,119.58
24-Apr-15,118.98
27-Apr-15,119.04
28-Apr-15,118.86
29-Apr-15,119.04
30-Apr-15,119.36
1-May-15,120.17
4-May-15,120.14
5-May-15,119.85
6-May-15,119.47
7-May-15,119.73
8-May-15,119.81
11-May-15,120.08
12-May-15,119.86
13-May-15,119.16
14-May-15,119.17
15-May-15,119.29
18-May-15,119.99
19-May-15,120.69
20-May-15,121.36
21-May-15,121.04
22-May-15,121.55
25-May-15,121.56
26-May-15,123.11
27-May-15,123.67
28-May-15,123.95
29-May-15,124.14
1-Jun-15,124.78
2-Jun-15,124.11
3-Jun-15,124.25
4-Jun-15,124.38
5-Jun-15,125.62
8-Jun-15,124.48
9-Jun-15,124.34
10-Jun-15,122.67
11-Jun-15,123.42
12-Jun-15,123.39
15-Jun-15,123.42
16-Jun-15,123.36
17-Jun-15,123.44
18-Jun-15,122.97
19-Jun-15,122.67
22-Jun-15,123.38
23-Jun-15,123.95
24-Jun-15,123.85
25-Jun-15,123.62
26-Jun-15,123.86
29-Jun-15,122.54
30-Jun-15,122.5
1-Jul-15,123.17
2-Jul-15,123.06
3-Jul-15,122.81
6-Jul-15,122.58
7-Jul-15,122.55
8-Jul-15,120.7
9-Jul-15,121.34
10-Jul-15,122.75
13-Jul-15,123.44
14-Jul-15,123.38
15-Jul-15,123.78
16-Jul-15,124.16
17-Jul-15,124.08
20-Jul-15,124.27
21-Jul-15,123.89
22-Jul-15,123.97
23-Jul-15,123.92
24-Jul-15,123.82
27-Jul-15,123.25
28-Jul-15,123.56
29-Jul-15,123.94
30-Jul-15,124.14
31-Jul-15,123.94
3-Aug-15,124.03
4-Aug-15,124.39
5-Aug-15,124.9
6-Aug-15,124.74
7-Aug-15,124.22
10-Aug-15,124.63
11-Aug-15,125.13
12-Aug-15,124.21
13-Aug-15,124.42
14-Aug-15,124.31
17-Aug-15,124.39
18-Aug-15,124.41
19-Aug-15,123.81
20-Aug-15,123.41
21-Aug-15,122.03
24-Aug-15,118.42
25-Aug-15,118.88
26-Aug-15,119.92
27-Aug-15,121.03
28-Aug-15,121.72
31-Aug-15,121.22
1-Sep-15,119.38
2-Sep-15,120.33
3-Sep-15,120.08
4-Sep-15,119
7-Sep-15,119.28
8-Sep-15,119.81
9-Sep-15,120.51
10-Sep-15,120.61
11-Sep-15,120.58
14-Sep-15,120.23
15-Sep-15,120.44
16-Sep-15,120.56
17-Sep-15,120
18-Sep-15,120
21-Sep-15,120.55
22-Sep-15,120.15
23-Sep-15,120.3
24-Sep-15,120.08
25-Sep-15,120.58
28-Sep-15,119.92
29-Sep-15,119.73
30-Sep-15,119.86
1-Oct-15,119.94
2-Oct-15,119.91
5-Oct-15,120.46
6-Oct-15,120.25
7-Oct-15,120.02
8-Oct-15,119.94
9-Oct-15,120.28
12-Oct-15,120.03
13-Oct-15,119.75
14-Oct-15,118.83
15-Oct-15,118.89
16-Oct-15,119.44
19-Oct-15,119.5
20-Oct-15,119.84
21-Oct-15,119.95
22-Oct-15,120.69
23-Oct-15,121.47
26-Oct-15,121.09
27-Oct-15,120.46
28-Oct-15,121.09
29-Oct-15,121.13
30-Oct-15,120.62
2-Nov-15,120.75
3-Nov-15,121.06
4-Nov-15,121.56
5-Nov-15,121.75
6-Nov-15,123.16
9-Nov-15,123.19
10-Nov-15,123.14
11-Nov-15,122.84
12-Nov-15,122.61
13-Nov-15,122.64
16-Nov-15,123.17
17-Nov-15,123.45
18-Nov-15,123.64
19-Nov-15,122.86
20-Nov-15,122.91
23-Nov-15,122.84
24-Nov-15,122.53
25-Nov-15,122.72
26-Nov-15,122.62
27-Nov-15,122.84
30-Nov-15,123.1
1-Dec-15,122.87
2-Dec-15,123.25
3-Dec-15,122.61
4-Dec-15,123.17
7-Dec-15,123.38
8-Dec-15,122.92
9-Dec-15,121.44
10-Dec-15,121.6
11-Dec-15,120.86
14-Dec-15,121.03
15-Dec-15,121.68
16-Dec-15,122.22
17-Dec-15,122.56
18-Dec-15,121.22
21-Dec-15,121.19
22-Dec-15,121.08
23-Dec-15,120.93
24-Dec-15,120.44
25-Dec-15,120.42
28-Dec-15,120.41
29-Dec-15,120.47
30-Dec-15,120.52
31-Dec-15,120.32
1-Jan-16,120.33
4-Jan-16,119.44
5-Jan-16,119.06
6-Jan-16,118.47
7-Jan-16,117.68
8-Jan-16,117.45
11-Jan-16,117.77
12-Jan-16,117.64
13-Jan-16,117.69
14-Jan-16,118.05
15-Jan-16,117.06
18-Jan-16,117.34
19-Jan-16,117.64
20-Jan-16,116.94
21-Jan-16,117.7
22-Jan-16,118.78
25-Jan-16,118.3
26-Jan-16,118.42
27-Jan-16,118.67
28-Jan-16,118.83
29-Jan-16,121.06
1-Feb-16,120.98
2-Feb-16,119.97
3-Feb-16,117.92
4-Feb-16,116.77
5-Feb-16,116.9
8-Feb-16,115.84
9-Feb-16,115.11
10-Feb-16,113.34
11-Feb-16,112.42
12-Feb-16,113.22
15-Feb-16,114.58
16-Feb-16,114.08
17-Feb-16,114.11
18-Feb-16,113.25
19-Feb-16,112.57
22-Feb-16,112.92
23-Feb-16,112.11
24-Feb-16,112.19
25-Feb-16,113
26-Feb-16,114
29-Feb-16,112.69
1-Mar-16,114.01
2-Mar-16,113.48
3-Mar-16,113.69
4-Mar-16,113.76
7-Mar-16,113.47
8-Mar-16,112.61
9-Mar-16,113.34
10-Mar-16,113.19
11-Mar-16,113.81
14-Mar-16,113.83
15-Mar-16,113.19
16-Mar-16,112.59
17-Mar-16,111.39
18-Mar-16,111.57
21-Mar-16,111.94
22-Mar-16,112.38
23-Mar-16,112.38
24-Mar-16,112.91
25-Mar-16,113.07
28-Mar-16,113.45
29-Mar-16,112.69
30-Mar-16,112.42
31-Mar-16,112.58
1-Apr-16,111.67
4-Apr-16,111.33
5-Apr-16,110.33
6-Apr-16,109.8
7-Apr-16,108.22
8-Apr-16,108.06
11-Apr-16,107.94
12-Apr-16,108.55
13-Apr-16,109.34
14-Apr-16,109.4
15-Apr-16,108.77
18-Apr-16,108.83
19-Apr-16,109.2
20-Apr-16,109.84
21-Apr-16,109.45
22-Apr-16,111.79
25-Apr-16,111.2
26-Apr-16,111.31
27-Apr-16,111.47
28-Apr-16,108.11
29-Apr-16,106.36
2-May-16,106.42
3-May-16,106.61
4-May-16,107.02
5-May-16,107.25
6-May-16,107.12
9-May-16,108.33
10-May-16,109.27
11-May-16,108.42
12-May-16,109.03
13-May-16,108.61
16-May-16,109.03
17-May-16,109.14
18-May-16,110.19
19-May-16,109.97
20-May-16,110.15
23-May-16,109.23
24-May-16,109.99
25-May-16,110.19
26-May-16,109.77
27-May-16,110.23
30-May-16,111.13
31-May-16,110.71
1-Jun-16,109.53
2-Jun-16,108.86
3-Jun-16,106.53
6-Jun-16,107.56
7-Jun-16,107.36
8-Jun-16,106.98
9-Jun-16,107.09
10-Jun-16,106.98
13-Jun-16,106.25
14-Jun-16,106.11
15-Jun-16,106.02
16-Jun-16,104.25
17-Jun-16,104.12
20-Jun-16,103.94
21-Jun-16,104.75
22-Jun-16,104.41
23-Jun-16,106.16
24-Jun-16,102.23
27-Jun-16,102
28-Jun-16,102.76
29-Jun-16,102.83
30-Jun-16,103.29
1-Jul-16,102.53
4-Jul-16,102.56
5-Jul-16,101.72
6-Jul-16,101.33
7-Jul-16,100.78
8-Jul-16,100.55
11-Jul-16,102.81
12-Jul-16,104.69
13-Jul-16,104.5
14-Jul-16,105.34
15-Jul-16,104.84
18-Jul-16,106.16
19-Jul-16,106.12
20-Jul-16,106.84
21-Jul-16,105.81
22-Jul-16,106.08
25-Jul-16,105.78
26-Jul-16,104.66
27-Jul-16,105.4
28-Jul-16,105.27
29-Jul-16,102.06
1-Aug-16,102.39
2-Aug-16,100.89
3-Aug-16,101.23
4-Aug-16,101.22
5-Aug-16,101.81
8-Aug-16,102.44
9-Aug-16,101.89
10-Aug-16,101.28
11-Aug-16,101.95
12-Aug-16,101.31
15-Aug-16,101.25
16-Aug-16,100.31
17-Aug-16,100.27
18-Aug-16,99.89
19-Aug-16,100.22
22-Aug-16,100.33
23-Aug-16,100.25
24-Aug-16,100.44
25-Aug-16,100.53
26-Aug-16,101.83
29-Aug-16,101.92
30-Aug-16,102.97
31-Aug-16,103.42
1-Sep-16,103.25
2-Sep-16,103.99
5-Sep-16,103.44
6-Sep-16,102.02
7-Sep-16,101.73
8-Sep-16,102.5
9-Sep-16,102.69
12-Sep-16,101.86
13-Sep-16,102.56
14-Sep-16,102.42
15-Sep-16,102.09
16-Sep-16,102.3
19-Sep-16,101.94
20-Sep-16,101.71
21-Sep-16,100.31
22-Sep-16,100.75
23-Sep-16,101
26-Sep-16,100.33
27-Sep-16,100.44
28-Sep-16,100.67
29-Sep-16,101.03
30-Sep-16,101.34
3-Oct-16,101.64
4-Oct-16,102.89
5-Oct-16,103.5
6-Oct-16,103.94
7-Oct-16,102.92
10-Oct-16,103.61
11-Oct-16,103.52
12-Oct-16,104.2
13-Oct-16,103.69
14-Oct-16,104.19
17-Oct-16,103.89
18-Oct-16,103.86
19-Oct-16,103.44
20-Oct-16,103.95
21-Oct-16,103.83
24-Oct-16,104.19
25-Oct-16,104.23
26-Oct-16,104.47
27-Oct-16,105.29
28-Oct-16,104.7
31-Oct-16,104.82
1-Nov-16,104.16
2-Nov-16,103.31
3-Nov-16,102.98
4-Nov-16,103.14
7-Nov-16,104.47
8-Nov-16,105.16
9-Nov-16,105.67
10-Nov-16,106.83
11-Nov-16,106.68
14-Nov-16,108.42
15-Nov-16,109.17
16-Nov-16,109.08
17-Nov-16,110.11
18-Nov-16,110.95
21-Nov-16,110.83
22-Nov-16,111.12
23-Nov-16,112.52
24-Nov-16,113.34
25-Nov-16,113.08
28-Nov-16,111.94
29-Nov-16,112.39
30-Nov-16,114.47
1-Dec-16,114.09
2-Dec-16,113.58
5-Dec-16,113.84
6-Dec-16,114.02
7-Dec-16,113.77
8-Dec-16,114.03
9-Dec-16,115.4
12-Dec-16,115.03
13-Dec-16,115.19
14-Dec-16,117.05
15-Dec-16,118.17
16-Dec-16,117.99
19-Dec-16,117.08
20-Dec-16,117.88
21-Dec-16,117.55
22-Dec-16,117.54
23-Dec-16,117.35
26-Dec-16,117.09
27-Dec-16,117.42
28-Dec-16,117.25
29-Dec-16,116.55
30-Dec-16,116.89
2-Jan-17,117.53
3-Jan-17,117.75
4-Jan-17,117.27
5-Jan-17,115.36
6-Jan-17,116.92
9-Jan-17,116.03
10-Jan-17,115.77
11-Jan-17,115.41
12-Jan-17,114.72
13-Jan-17,114.53
16-Jan-17,114.2
17-Jan-17,112.64
18-Jan-17,114.67
19-Jan-17,114.87
20-Jan-17,114.62
23-Jan-17,112.7
24-Jan-17,113.8
25-Jan-17,113.28
26-Jan-17,114.53
27-Jan-17,115.08
30-Jan-17,113.78
31-Jan-17,112.8
1-Feb-17,113.25
2-Feb-17,112.81
3-Feb-17,112.7
6-Feb-17,111.75
7-Feb-17,112.39
8-Feb-17,111.94
9-Feb-17,113.25
10-Feb-17,113.22
13-Feb-17,113.75
14-Feb-17,114.26
15-Feb-17,114.17
16-Feb-17,113.23
17-Feb-17,112.88
20-Feb-17,113.1
21-Feb-17,113.69
22-Feb-17,113.3
23-Feb-17,112.59
24-Feb-17,112.19
27-Feb-17,112.7
28-Feb-17,112.78
1-Mar-17,113.73
2-Mar-17,114.41
3-Mar-17,114.02
6-Mar-17,113.89
7-Mar-17,113.98
8-Mar-17,114.35
9-Mar-17,114.94
10-Mar-17,114.75
13-Mar-17,114.88
14-Mar-17,114.75
15-Mar-17,113.38
16-Mar-17,113.31
17-Mar-17,112.72
20-Mar-17,112.56
21-Mar-17,111.72
22-Mar-17,111.16
23-Mar-17,110.94
24-Mar-17,111.34
27-Mar-17,110.66
28-Mar-17,111.16
29-Mar-17,111.05
30-Mar-17,111.92
31-Mar-17,111.39
3-Apr-17,110.89
4-Apr-17,110.75
5-Apr-17,110.7
6-Apr-17,110.81
7-Apr-17,111.07
10-Apr-17,110.94
11-Apr-17,109.62
12-Apr-17,109.03
13-Apr-17,109.09
14-Apr-17,108.64
17-Apr-17,108.91
18-Apr-17,108.42
19-Apr-17,108.86
20-Apr-17,109.32
21-Apr-17,109.08
24-Apr-17,109.77
25-Apr-17,111.09
26-Apr-17,111.06
27-Apr-17,111.27
28-Apr-17,111.55
1-May-17,111.84
2-May-17,111.98
3-May-17,112.75
4-May-17,112.46
5-May-17,112.72
8-May-17,113.25
9-May-17,113.98
10-May-17,114.28
11-May-17,113.86
12-May-17,113.34
15-May-17,113.78
16-May-17,113.12
17-May-17,110.82
18-May-17,111.5
19-May-17,111.28
22-May-17,111.3
23-May-17,111.78
24-May-17,111.5
25-May-17,111.83
26-May-17,111.34
29-May-17,111.26
30-May-17,110.85
31-May-17,110.78
1-Jun-17,111.36
2-Jun-17,110.42
5-Jun-17,110.47
6-Jun-17,109.41
7-Jun-17,109.81
8-Jun-17,110
9-Jun-17,110.34
12-Jun-17,109.94
13-Jun-17,110.07
14-Jun-17,109.58
15-Jun-17,110.94
16-Jun-17,110.86
19-Jun-17,111.53
20-Jun-17,111.44
21-Jun-17,111.38
22-Jun-17,111.33
23-Jun-17,111.29
26-Jun-17,111.84
27-Jun-17,112.36
28-Jun-17,112.3
29-Jun-17,112.18
30-Jun-17,112.38
3-Jul-17,113.39
4-Jul-17,113.28
5-Jul-17,113.27
6-Jul-17,113.22
7-Jul-17,113.89
10-Jul-17,114.04
11-Jul-17,113.94
12-Jul-17,113.16
13-Jul-17,113.28
14-Jul-17,112.53
17-Jul-17,112.64
18-Jul-17,112.08
19-Jul-17,111.97
20-Jul-17,111.91
21-Jul-17,111.12
24-Jul-17,111.11
25-Jul-17,111.89
26-Jul-17,111.17
27-Jul-17,111.25
28-Jul-17,110.67
31-Jul-17,110.25
1-Aug-17,110.36
2-Aug-17,110.73
3-Aug-17,110.05
4-Aug-17,110.69
7-Aug-17,110.75
8-Aug-17,110.31
9-Aug-17,110.08
10-Aug-17,109.22
11-Aug-17,109.19
14-Aug-17,109.64
15-Aug-17,110.67
16-Aug-17,110.19
17-Aug-17,109.57
18-Aug-17,109.19
21-Aug-17,108.98
22-Aug-17,109.57
23-Aug-17,109.03
24-Aug-17,109.56
25-Aug-17,109.36
28-Aug-17,109.25
29-Aug-17,109.75
30-Aug-17,110.23
31-Aug-17,109.97
1-Sep-17,110.27
4-Sep-17,109.74
5-Sep-17,108.81
6-Sep-17,109.23
7-Sep-17,108.45
8-Sep-17,107.84
11-Sep-17,109.41
12-Sep-17,110.17
13-Sep-17,110.48
14-Sep-17,110.23
15-Sep-17,110.84
18-Sep-17,111.57
19-Sep-17,111.59
20-Sep-17,112.22
21-Sep-17,112.47
22-Sep-17,111.98
25-Sep-17,111.73
26-Sep-17,112.23
27-Sep-17,112.83
28-Sep-17,112.34
29-Sep-17,112.49
2-Oct-17,112.77
3-Oct-17,112.86
4-Oct-17,112.75
5-Oct-17,112.82
6-Oct-17,112.64
9-Oct-17,112.67
10-Oct-17,112.45
11-Oct-17,112.5
12-Oct-17,112.28
13-Oct-17,111.86
16-Oct-17,112.19
17-Oct-17,112.2
18-Oct-17,112.94
19-Oct-17,112.55
20-Oct-17,113.52
23-Oct-17,113.44
24-Oct-17,113.9
25-Oct-17,113.75
26-Oct-17,113.98
27-Oct-17,113.69
30-Oct-17,113.19
31-Oct-17,113.64
1-Nov-17,114.17
2-Nov-17,114.09
3-Nov-17,114.08
6-Nov-17,113.7
7-Nov-17,114.02
8-Nov-17,113.88
9-Nov-17,113.47
10-Nov-17,113.53
13-Nov-17,113.62
14-Nov-17,113.45
15-Nov-17,112.88
16-Nov-17,113.06
17-Nov-17,112.08
20-Nov-17,112.62
21-Nov-17,112.44
22-Nov-17,111.22
23-Nov-17,111.22
24-Nov-17,111.55
27-Nov-17,111.09
28-Nov-17,111.48
29-Nov-17,111.93
30-Nov-17,112.53
1-Dec-17,112.11
4-Dec-17,112.42
5-Dec-17,112.59
6-Dec-17,112.3
7-Dec-17,113.08
8-Dec-17,113.48
11-Dec-17,113.56
12-Dec-17,113.55
13-Dec-17,112.55
14-Dec-17,112.39
15-Dec-17,112.58
18-Dec-17,112.55
19-Dec-17,112.89
20-Dec-17,113.39
21-Dec-17,113.33
22-Dec-17,113.27
25-Dec-17,113.28
26-Dec-17,113.23
27-Dec-17,113.36
28-Dec-17,112.89
29-Dec-17,112.69
1-Jan-18,112.66
2-Jan-18,112.3
3-Jan-18,112.5
4-Jan-18,112.75
5-Jan-18,113.08
8-Jan-18,113.09
9-Jan-18,112.66
10-Jan-18,111.44
11-Jan-18,111.25
12-Jan-18,111.04
15-Jan-18,110.54
16-Jan-18,110.45
17-Jan-18,111.28
18-Jan-18,111.11
19-Jan-18,110.78
22-Jan-18,110.92
23-Jan-18,110.31
24-Jan-18,109.22
